java_file,midx
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/RestfulWebServicesApplication_main_0.java,100
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/environment/InstanceInformationService_retrieveInstanceInfo_0.java,100
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/HelloWorldController_helloWorld_1.java,100
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/HelloWorldController_imUpAndRunning_0.java,100
/kubernetes/01-hello-world-rest-api/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/HelloWorldController_helloWorldBean_2.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/CurrencyExchangeServiceApplicationH2_main_0.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/util/environment/EnvironmentConfigurationLogger_handleContextRefresh_0.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/util/environment/InstanceInformationService_retrieveInstanceInfo_0.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getId_2.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_ExchangeValue_0.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_toString_8.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getTo_4.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_setExchangeEnvironmentInfo_7.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/CurrencyExchangeController_imHealthy_0.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getConversionMultiple_5.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getExchangeEnvironmentInfo_6.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_ExchangeValue_1.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/CurrencyExchangeController_printAllHeaders_5.java,100
/jenkins/currency-exchange-microservice/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/ExchangeValue_getFrom_3.java,100
/projects/hello-world/hello-world-java/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/RestfulWebServicesApplication_main_0.java,100
/projects/hello-world/hello-world-java/src/main/java/com/in28minutes/rest/webservices/restfulwebservices/HelloWorldController_helloWorld_0.java,100
/projects/microservices/01-currency-exchange-microservice-basic/src/main/java/com/in28minutes/microservices/currencyexchangeservice/CurrencyExchangeServiceApplicationH2_main_0.java,100
/projects/microservices/01-currency-exchange-microservice-basic/src/main/java/com/in28minutes/microservices/currencyexchangeservice/security/SecurityConfiguration_configure_0.java,100
/projects/microservices/01-currency-exchange-microservice-basic/src/main/java/com/in28minutes/microservices/currencyexchangeservice/util/environment/EnvironmentConfigurationLogger_handleContextRefresh_0.java,100
/projects/microservices/01-currency-exchange-microservice-basic/src/main/java/com/in28minutes/microservices/currencyexchangeservice/util/environment/InstanceInformationService_retrieveInstanceInfo_0.java,100
/projects/microservices/01-currency-exchange-microservice-basic/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/CurrencyExchangeController_imHealthy_0.java,100
/projects/microservices/01-currency-exchange-microservice-basic/src/main/java/com/in28minutes/microservices/currencyexchangeservice/resource/CurrencyExchangeController_printAllHeaders_5.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/CurrencyConversionServiceApplication_main_0.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/security/SecurityConfiguration_configure_0.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/util/environment/EnvironmentConfigurationLogger_handleContextRefresh_0.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/util/environment/InstanceInformationService_retrieveInstanceInfo_0.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_CurrencyConversionBean_0.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getQuantity_10.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setConversionEnvironmentInfo_17.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getTo_6.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getConversionMultiple_8.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setTotalCalculatedAmount_13.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setTo_7.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getExchangeEnvironmentInfo_14.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setExchangeEnvironmentInfo_15.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setConversionMultiple_9.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getConversionEnvironmentInfo_16.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionController_imHealthy_0.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getTotalCalculatedAmount_12.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setId_3.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setFrom_5.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_setQuantity_11.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getId_2.java,100
/projects/microservices/02-currency-conversion-microservice-basic/src/main/java/com/in28minutes/microservices/currencyconversionservice/resource/CurrencyConversionBean_getFrom_4.java,100
